COUNTRY_ID,country,year,p.mean,p.lower,p.upper
BTN,Bhutan,1999,0.166868876,0.002623751,0.663103186
BTN,Bhutan,2000,0.19994668,0.004104346,0.755224136
BTN,Bhutan,2001,0.18923137,0.00305722,0.712441161
BTN,Bhutan,2002,0.19606559,0.003669282,0.772528761
BTN,Bhutan,2003,0.235566545,0.005145355,0.817538983
BTN,Bhutan,2004,0.335138087,0.010313159,0.90553295
BTN,Bhutan,2005,0.328021393,0.009686945,0.886884541
BTN,Bhutan,2006,0.389089095,0.018877945,0.915049121
BTN,Bhutan,2007,0.49624814,0.031829428,0.958939922
BTN,Bhutan,2008,0.705740335,0.135494301,0.992119589
BTN,Bhutan,2009,0.828329754,0.321146325,0.996935414
BTN,Bhutan,2010,0.862699162,0.377430081,0.998433242
BTN,Bhutan,2011,0.874888257,0.41941939,0.998638136
BTN,Bhutan,2012,0.901441626,0.520657686,0.999239218
BTN,Bhutan,2013,0.917057491,0.550753601,0.999518792
BTN,Bhutan,2014,0.924068354,0.597005657,0.999495956
BTN,Bhutan,2015,0.930444712,0.610431526,0.999611526
BTN,Bhutan,2016,0.931286316,0.585478237,0.999584669
BTN,Bhutan,2017,0.933143154,0.641526706,0.999690543
BTN,Bhutan,2018,0.943093865,0.63597719,0.999829391
BTN,Bhutan,2019,0.948256015,0.651944363,0.999858051
CHN,China,1990,0.042487539,6.00E-05,0.268401052
CHN,China,1991,0.045694936,7.50E-05,0.28704923
CHN,China,1992,0.067080739,0.000139189,0.376123386
CHN,China,1993,0.066072983,0.000220639,0.398933397
CHN,China,1994,0.073132863,0.000289506,0.402373359
CHN,China,1995,0.130691636,0.001024253,0.617553799
CHN,China,1996,0.15751605,0.002110464,0.631880998
CHN,China,1997,0.242945342,0.006096394,0.805568617
CHN,China,1998,0.237562315,0.00550392,0.773009913
CHN,China,1999,0.493698399,0.039993626,0.963204474
