"location_id","year_id","age_group_id","sex_id","gpr_mean","gpr_lower","gpr_upper"
305,2001,22,3,0.241470270566309,0.185603988058305,0.297336553074313
305,2002,22,3,0.245705994464727,0.189839711956723,0.301572276972731
305,2003,22,3,0.273368591635575,0.217502309127571,0.329234874143579
305,2004,22,3,0.274982159529471,0.219115877021467,0.330848442037475
305,2005,22,3,0.276024427196924,0.220158144688921,0.331890709704928
305,2006,22,3,0.275003770683829,0.219137488175825,0.330870053191833
305,2007,22,3,0.257694582970262,0.201828300462258,0.313560865478266
305,2008,22,3,0.271003431444733,0.215137148936729,0.326869713952737
305,2009,22,3,0.279092114545613,0.223225832037609,0.334958397053617
305,2010,22,3,0.297637095965842,0.241770813457838,0.353503378473846
305,2011,22,3,0.313327506026314,0.25746122351831,0.369193788534318
305,2012,22,3,0.345952232592264,0.290085950084261,0.401818515100269
305,2013,22,3,0.369710663877464,0.31384438136946,0.425576946385468
305,2014,22,3,0.374364146078622,0.318497863570618,0.430230428586626
305,2015,22,3,0.378016026371699,0.322149743863695,0.433882308879703
305,2016,22,3,0.379371836283073,0.323505553775069,0.435238118791077
305,2017,22,3,0.38164956085781,0.325783278349806,0.437515843365814
305,2018,22,3,0.382875522580098,0.327009240072094,0.438741805088102
320,2000,22,3,0.250072850879424,0.19420656837142,0.305939133387428
320,2001,22,3,0.241244080533824,0.18537779802582,0.297110363041828
320,2002,22,3,0.24081108857964,0.184944806071636,0.296677371087644
320,2003,22,3,0.239946144295571,0.184079861787567,0.295812426803574
320,2004,22,3,0.241435489705459,0.185569207197455,0.297301772213463
320,2005,22,3,0.245594720291574,0.18972843778357,0.301461002799578
320,2006,22,3,0.25016915886383,0.194302876355826,0.306035441371834
320,2007,22,3,0.254687536480915,0.198821253972911,0.310553818988919
320,2008,22,3,0.273700828632117,0.217834546124113,0.329567111140121
320,2009,22,3,0.284786689691259,0.228920407183255,0.340652972199263
320,2010,22,3,0.300123494999036,0.244257212491032,0.35598977750704
320,2011,22,3,0.321702888385597,0.265836605877593,0.3775691708936
320,2012,22,3,0.375262832620514,0.31939655011251,0.431129115128518
320,2013,22,3,0.422336585565786,0.366470303057782,0.478202868073789
320,2014,22,3,0.421289814800002,0.365423532291998,0.477156097308006
320,2015,22,3,0.416388366340432,0.360522083832428,0.472254648848436
