location_id,year_id,age_group_id,sex_id,gpr_mean,gpr_lower,gpr_upper
18,2002,22,3,0.089293889,0.006736195,0.406243433
18,2003,22,3,0.103280826,0.008088099,0.440842797
18,2004,22,3,0.115871963,0.009789064,0.468664293
18,2005,22,3,0.13030293,0.011626254,0.495219309
18,2006,22,3,0.14503062,0.013383732,0.537909062
18,2007,22,3,0.16280888,0.015678335,0.576448727
18,2008,22,3,0.179856407,0.01846283,0.609045097
18,2009,22,3,0.187409584,0.018290085,0.61494439
18,2010,22,3,0.19826496,0.020838115,0.636857334
18,2011,22,3,0.219006587,0.024083978,0.662504923
18,2012,22,3,0.225066749,0.024979523,0.676037846
18,2013,22,3,0.236419057,0.027024857,0.697204839
18,2014,22,3,0.192034794,0.019149939,0.629423451
18,2015,22,3,0.196571956,0.018779431,0.634722192
18,2016,22,3,0.200396721,0.019049575,0.626977237
18,2017,22,3,0.205025098,0.020066102,0.619328216
18,2018,22,3,0.210922408,0.020920911,0.626689474
19,1990,22,3,0.021726073,0.001560826,0.098062116
19,1991,22,3,0.023181903,0.001746841,0.106541903
19,1992,22,3,0.024083927,0.001874777,0.11175671
19,1993,22,3,0.025558677,0.002039263,0.120261208
19,1994,22,3,0.027713358,0.002147418,0.128232286
19,1995,22,3,0.031621404,0.0025272,0.148796104
19,1996,22,3,0.035509251,0.002816302,0.162833983
19,1997,22,3,0.040930314,0.002990037,0.184231677
19,1998,22,3,0.044886918,0.003372606,0.191171107
19,1999,22,3,0.049656159,0.003621027,0.210734933
19,2000,22,3,0.053805634,0.003951227,0.222155086
19,2001,22,3,0.062167652,0.004524975,0.252559941
19,2002,22,3,0.071167996,0.005062355,0.289801126
19,2003,22,3,0.084760758,0.00601115,0.341442633
19,2004,22,3,0.099877117,0.006790492,0.393253788
19,2005,22,3,0.113044296,0.007888609,0.440791455
19,2006,22,3,0.125395127,0.008670596,0.476792192
19,2007,22,3,0.139859263,0.010194973,0.509081082
19,2008,22,3,0.155050655,0.011848733,0.548143356
19,2009,22,3,0.174364358,0.01346779,0.59783273
19,2010,22,3,0.193438232,0.015210212,0.63352253
19,2011,22,3,0.214991602,0.018018704,0.672607201
19,2012,22,3,0.222412535,0.019134442,0.671961513
19,2013,22,3,0.240619921,0.023333548,0.68650949
19,2014,22,3,0.23789068,0.023386698,0.687178123
19,2015,22,3,0.262479453,0.028439023,0.722976869
19,2016,22,3,0.263642255,0.029665576,0.724019919
19,2017,22,3,0.275498353,0.031861117,0.732520138
19,2018,22,3,0.278396767,0.032572485,0.738676527
20,1990,22,3,0.057976883,0.018536909,0.12836424
20,1991,22,3,0.0680594,0.025350073,0.138793269
20,1992,22,3,0.080580756,0.034538074,0.151271388
20,1993,22,3,0.095989171,0.047474048,0.162067186
20,1994,22,3,0.118722444,0.067051865,0.188244812
20,1995,22,3,0.1591054,0.102019405,0.233472484
20,1996,22,3,0.215796053,0.153328559,0.289472946
20,1997,22,3,0.266451572,0.202462212,0.337831131
20,1998,22,3,0.322608774,0.258781227,0.39179454
20,1999,22,3,0.354137106,0.281810983,0.431850707
20,2000,22,3,0.383658887,0.30162384,0.471344944
20,2001,22,3,0.412525414,0.318104954,0.508872439
20,2002,22,3,0.432709139,0.33025715,0.535077694
20,2003,22,3,0.436118853,0.330526507,0.546032604
20,2004,22,3,0.437095486,0.325930081,0.548567557
20,2005,22,3,0.429207174,0.319438812,0.543184414
20,2006,22,3,0.4295009,0.320139041,0.54250124
20,2007,22,3,0.433764006,0.319857363,0.55432422
20,2008,22,3,0.407966812,0.288542352,0.539562075
20,2009,22,3,0.386542325,0.260334855,0.534939354
20,2010,22,3,0.367164824,0.22445138,0.538357522
20,2011,22,3,0.357727243,0.198812343,0.548291733
20,2012,22,3,0.353222556,0.184547499,0.568457335
20,2013,22,3,0.355689156,0.171770716,0.598191889
20,2014,22,3,0.348544868,0.150634656,0.607923535
20,2015,22,3,0.350483394,0.138686609,0.632991651
20,2016,22,3,0.326498307,0.118206476,0.625751812
20,2017,22,3,0.322959268,0.105507635,0.645212421
20,2018,22,3,0.316225606,0.091687029,0.647325031
22,1990,22,3,0.031188664,0.001845683,0.125719556
22,1991,22,3,0.03197254,0.001938807,0.131443432
22,1992,22,3,0.033087139,0.002068614,0.137966048
22,1993,22,3,0.034247756,0.002139139,0.144989377
22,1994,22,3,0.036503716,0.002243224,0.150568789
22,1995,22,3,0.037874564,0.002335511,0.158107218
22,1996,22,3,0.040459361,0.002561131,0.172440148
22,1997,22,3,0.044245789,0.002870958,0.187987063
22,1998,22,3,0.049987179,0.003424675,0.211398709
22,1999,22,3,0.054767826,0.003764417,0.236372353
22,2000,22,3,0.063615796,0.004547251,0.262962031
22,2001,22,3,0.073529344,0.005614042,0.296707513
22,2002,22,3,0.078791993,0.006470579,0.318384138
22,2003,22,3,0.086482456,0.007227442,0.357157185
22,2004,22,3,0.086488472,0.00708657,0.351009322
22,2005,22,3,0.106066323,0.008789435,0.401933843
22,2006,22,3,0.118330451,0.010537084,0.429111751
22,2007,22,3,0.120463407,0.010970687,0.44310412
22,2008,22,3,0.119589722,0.011142683,0.443266741
22,2009,22,3,0.11510948,0.010576719,0.439871499
22,2010,22,3,0.11776747,0.010720191,0.435852849
22,2011,22,3,0.124830294,0.011335144,0.456468964
22,2012,22,3,0.127578844,0.010812321,0.467854322
22,2013,22,3,0.135903712,0.011788365,0.48215558
22,2014,22,3,0.139713709,0.012247715,0.488132309
22,2015,22,3,0.154717835,0.014263162,0.513566628
22,2016,22,3,0.162433874,0.016049509,0.53397275
22,2017,22,3,0.162401277,0.016316563,0.542199482
22,2018,22,3,0.166012743,0.016721138,0.558888119
23,1990,22,3,0.023881423,0.001555387,0.10822467
23,1991,22,3,0.025105623,0.001668544,0.114461547
23,1992,22,3,0.025612194,0.001744649,0.117167807
23,1993,22,3,0.02681759,0.001859696,0.12128897
23,1994,22,3,0.02855049,0.001930951,0.129904025
23,1995,22,3,0.030258435,0.002067481,0.139725068
23,1996,22,3,0.031315254,0.002099031,0.146004608
23,1997,22,3,0.033411279,0.002155675,0.150673543
23,1998,22,3,0.035787862,0.002277921,0.162970534
23,1999,22,3,0.039182185,0.002524542,0.183101646
23,2000,22,3,0.042372526,0.00279917,0.195841421
23,2001,22,3,0.052520564,0.003713637,0.232668413
23,2002,22,3,0.054154304,0.003970219,0.241487735
23,2003,22,3,0.06337624,0.004849515,0.273104106
23,2004,22,3,0.06011591,0.004621658,0.256878713
23,2005,22,3,0.076863147,0.005651683,0.320752812
23,2006,22,3,0.086014405,0.006438796,0.363687271
23,2007,22,3,0.094688287,0.006836448,0.375289817
23,2008,22,3,0.096431148,0.007019808,0.387753613
23,2009,22,3,0.089964591,0.006554688,0.361523297
23,2010,22,3,0.093644082,0.006612812,0.367308809
23,2011,22,3,0.104424791,0.007552046,0.389024461
23,2012,22,3,0.107214424,0.007995933,0.392329632
23,2013,22,3,0.117038358,0.009049445,0.411408756
23,2014,22,3,0.122051463,0.009585619,0.425295918
23,2015,22,3,0.142397769,0.012149234,0.481891348
23,2016,22,3,0.147872736,0.012639993,0.502947411
23,2017,22,3,0.156387028,0.013618393,0.515432468
23,2018,22,3,0.162511049,0.014552164,0.523859784
24,1990,22,3,0.02431301,0.001703438,0.105460938
24,1991,22,3,0.025374838,0.00175619,0.116576465
24,1992,22,3,0.02723588,0.001833522,0.118894913
24,1993,22,3,0.028935689,0.001981957,0.126817977
24,1994,22,3,0.030757172,0.002087861,0.139834265
24,1995,22,3,0.032118385,0.002119967,0.145812437
24,1996,22,3,0.034393035,0.002144936,0.162978911
24,1997,22,3,0.037375686,0.002231763,0.167219602
24,1998,22,3,0.045886687,0.002708788,0.198938407
24,1999,22,3,0.050404236,0.003030074,0.225016707
24,2000,22,3,0.057026575,0.003471304,0.246691349
24,2001,22,3,0.071443478,0.004483791,0.285037591
24,2002,22,3,0.072769855,0.004723828,0.287757754
24,2003,22,3,0.083444213,0.005221217,0.324587814
24,2004,22,3,0.080523391,0.005561081,0.311721619
24,2005,22,3,0.101835598,0.007713468,0.384773649
24,2006,22,3,0.109640826,0.008896384,0.403059386
24,2007,22,3,0.12021838,0.009408592,0.443974406
24,2008,22,3,0.120182181,0.009159504,0.446472086
24,2009,22,3,0.119851107,0.009290329,0.427265046
24,2010,22,3,0.126812871,0.010466267,0.458138673
24,2011,22,3,0.133530078,0.010932635,0.469434009
24,2012,22,3,0.13727656,0.011256195,0.476569121
24,2013,22,3,0.143752836,0.011608857,0.496877001
24,2014,22,3,0.145539426,0.011344475,0.50194476
24,2015,22,3,0.162581277,0.012834233,0.541563762
24,2016,22,3,0.181180501,0.015065629,0.598993568
24,2017,22,3,0.180458475,0.015476137,0.60206536
24,2018,22,3,0.186214802,0.016013821,0.619822035
25,1990,22,3,0.025331634,0.00169543,0.119879844
25,1991,22,3,0.026251426,0.00177739,0.121131125
25,1992,22,3,0.026939647,0.001795633,0.123247609
25,1993,22,3,0.027809759,0.001868543,0.125895816
25,1994,22,3,0.029604145,0.002013148,0.133666452
25,1995,22,3,0.031289977,0.002129214,0.144572222
25,1996,22,3,0.03388468,0.002263754,0.151262926
25,1997,22,3,0.036273905,0.002543654,0.156408395
25,1998,22,3,0.040856921,0.002965983,0.177109614
25,1999,22,3,0.046249218,0.003333651,0.195530272
25,2000,22,3,0.058008789,0.00422566,0.241105877
25,2001,22,3,0.071838567,0.00533752,0.289798478
25,2002,22,3,0.077268985,0.005649411,0.321015571
25,2003,22,3,0.088332532,0.006599657,0.350252429
25,2004,22,3,0.086666713,0.006729841,0.335670442
25,2005,22,3,0.106895561,0.008875951,0.392212859
25,2006,22,3,0.115661086,0.00942225,0.427234261
25,2007,22,3,0.132159023,0.010790095,0.47797202
