COUNTRY_ID,country,year,p.mean,p.lower,p.upper
PRK,North Korea,2019,0.006049847,1.02E-05,0.039394479
THA,Thailand,1990,0.08719633,0.000661887,0.532934356
THA,Thailand,1991,0.084991914,0.000841001,0.490388897
THA,Thailand,1992,0.094238421,0.001135293,0.471792218
THA,Thailand,1993,0.083112037,0.000835894,0.432614691
THA,Thailand,1994,0.055021762,0.000388151,0.30516041
THA,Thailand,1995,0.057871654,0.000421383,0.326138722
THA,Thailand,1996,0.042079852,0.000267397,0.253319037
THA,Thailand,1997,0.046306873,0.000328737,0.295832074
THA,Thailand,1998,0.039806698,0.000263802,0.251190636
THA,Thailand,1999,0.040422537,0.000259253,0.257752558
THA,Thailand,2000,0.038066817,0.000232453,0.241162205
THA,Thailand,2001,0.031986717,0.000189968,0.20014174
THA,Thailand,2002,0.053604847,0.00040773,0.303964474
THA,Thailand,2003,0.051376047,0.000382283,0.313713947
THA,Thailand,2004,0.042209224,0.000301202,0.279557152
THA,Thailand,2005,0.034026835,0.000213032,0.218950579
THA,Thailand,2006,0.03523782,0.000245361,0.23270168
THA,Thailand,2007,0.027931836,0.000158539,0.199025744
THA,Thailand,2008,0.027759361,0.000177499,0.179334904
THA,Thailand,2009,0.019885896,0.000121206,0.143810217
THA,Thailand,2010,0.009510818,4.29E-05,0.066049989
THA,Thailand,2011,0.008237345,3.59E-05,0.062635162
THA,Thailand,2012,0.011442127,4.94E-05,0.082616546
THA,Thailand,2013,0.013191242,6.70E-05,0.086651254
THA,Thailand,2014,0.013712063,6.26E-05,0.084727951
THA,Thailand,2015,0.01332773,5.61E-05,0.094883465
THA,Thailand,2016,0.008427087,2.40E-05,0.054086368
THA,Thailand,2017,0.006356313,1.59E-05,0.044800234
THA,Thailand,2018,0.005617197,1.30E-05,0.036113314
THA,Thailand,2019,0.003689026,7.33E-06,0.026399239
TLS,Timor-Leste,1990,0.02809046,5.59E-07,0.302852444
TLS,Timor-Leste,1991,0.02817651,7.06E-07,0.329462461
TLS,Timor-Leste,1992,0.031333942,9.29E-07,0.334014235
TLS,Timor-Leste,1993,0.02771661,6.95E-07,0.271095102
TLS,Timor-Leste,1994,0.019253713,4.01E-07,0.202394206
TLS,Timor-Leste,1995,0.019881195,4.24E-07,0.218412833
TLS,Timor-Leste,1996,0.014848852,2.52E-07,0.162687134
TLS,Timor-Leste,1997,0.018572582,3.60E-07,0.197716592
TLS,Timor-Leste,1998,0.017086916,2.72E-07,0.185992264
TLS,Timor-Leste,1999,0.016865278,2.83E-07,0.188429887
TLS,Timor-Leste,2000,0.012602752,2.32E-07,0.129368772
TLS,Timor-Leste,2001,0.011327115,1.74E-07,0.109557041
TLS,Timor-Leste,2002,0.017866428,4.00E-07,0.183512731
TLS,Timor-Leste,2003,0.01734336,3.56E-07,0.174853664
TLS,Timor-Leste,2004,0.013514429,2.69E-07,0.132628216
TLS,Timor-Leste,2005,0.011115817,1.68E-07,0.104461172
TLS,Timor-Leste,2006,0.010933546,2.05E-07,0.105011641
TLS,Timor-Leste,2007,0.008668163,1.55E-07,0.085670887
TLS,Timor-Leste,2008,0.008701109,1.60E-07,0.088256035
TLS,Timor-Leste,2009,0.0063711,6.86E-08,0.057899964
TLS,Timor-Leste,2010,0.00336682,3.41E-08,0.024315626
TLS,Timor-Leste,2011,0.002765767,2.55E-08,0.017745187
TLS,Timor-Leste,2012,0.003885676,4.23E-08,0.033086546
TLS,Timor-Leste,2013,0.004458346,4.53E-08,0.037410173
TLS,Timor-Leste,2014,0.004733766,4.76E-08,0.038219019
TLS,Timor-Leste,2015,0.004393802,4.30E-08,0.036165299
TLS,Timor-Leste,2016,0.003050921,2.32E-08,0.023107577
TLS,Timor-Leste,2017,0.002582525,1.70E-08,0.017909681
TLS,Timor-Leste,2018,0.001957224,1.09E-08,0.012968103
TLS,Timor-Leste,2019,0.00149648,7.21E-09,0.007440379
VNM,Vietnam,1990,0.073087075,0.000609156,0.426433996
VNM,Vietnam,1991,0.06947157,0.000657676,0.374870175
VNM,Vietnam,1992,0.077755487,0.000868277,0.386145821
VNM,Vietnam,1993,0.068004019,0.000728701,0.356511034
VNM,Vietnam,1994,0.043892316,0.000342515,0.242279176
VNM,Vietnam,1995,0.046103633,0.00037968,0.262028847
VNM,Vietnam,1996,0.032595091,0.000209655,0.187980876
VNM,Vietnam,1997,0.036477058,0.000297021,0.213597466
VNM,Vietnam,1998,0.031088704,0.000220956,0.189873823
VNM,Vietnam,1999,0.031693263,0.000214461,0.202547207
VNM,Vietnam,2000,0.029866503,0.000203476,0.174935682
VNM,Vietnam,2001,0.02507338,0.000168137,0.160180728
VNM,Vietnam,2002,0.042439983,0.000385723,0.243536977
VNM,Vietnam,2003,0.040067814,0.000317362,0.225498917
VNM,Vietnam,2004,0.031630402,0.000255609,0.183013744
VNM,Vietnam,2005,0.025622222,0.000170978,0.14883974
VNM,Vietnam,2006,0.02672849,0.000206371,0.152667878
VNM,Vietnam,2007,0.020661647,0.000135699,0.13791456
VNM,Vietnam,2008,0.020210969,0.000131427,0.123480471
VNM,Vietnam,2009,0.014184474,8.81E-05,0.096586026
VNM,Vietnam,2010,0.00675278,3.32E-05,0.040702967
VNM,Vietnam,2011,0.005697608,2.69E-05,0.033645275
VNM,Vietnam,2012,0.008104522,4.46E-05,0.046857747
VNM,Vietnam,2013,0.009442032,5.23E-05,0.056031697
VNM,Vietnam,2014,0.009791904,6.47E-05,0.062337515
VNM,Vietnam,2015,0.009445062,4.74E-05,0.066147556
VNM,Vietnam,2016,0.005936974,2.31E-05,0.036371506
VNM,Vietnam,2017,0.004646832,1.42E-05,0.029784844
VNM,Vietnam,2018,0.003866814,8.36E-06,0.023438493
VNM,Vietnam,2019,0.002564899,6.14E-06,0.016731449
